"List_of_mountains_and_hills_of_the_United_Kingdom#4.csv 1","Mountain"
"List_of_Marilyns_in_Wales#4.csv 0","Mountain"
"List_of_Ultras_of_the_Caribbean#0.csv 1","Mountain"
"List_of_mountains_in_Malaysia#0.csv 1","Mountain"
"Collegiate_Peaks#0.csv 1","Mountain"
"List_of_Hewitts_and_Nuttalls_in_England#2.csv 0","Mountain"
"Prince_Albert_Mountains#0.csv 0","Mountain"
"List_of_Marilyns_in_Ireland#3.csv 0","Mountain"
"List_of_peaks_on_the_British_Columbia%E2%80%93Alberta_border#0.csv 0","Mountain"
"Mountain_peaks_of_Canada#2.csv 1","Mountain"
"List_of_LGBT_writers#12.csv 0","Writer"
"List_of_Russian-language_poets#19.csv 1","Writer"
"List_of_Malayalam_literary_awards#1.csv 1","Writer"
"Kono_Mystery_ga_Sugoi!#16.csv 1","Writer"
"The_Science_Fiction_Hall_of_Fame,_Volume_One,_1929%E2%80%931964#0.csv 0","Writer"
"Kono_Mystery_ga_Sugoi!#49.csv 1","Writer"
"List_of_Sahitya_Akademi_Award_winners_for_Odia#0.csv 1","Writer"
"List_of_Sahitya_Akademi_Award_winners_for_Nepali#0.csv 1","Writer"
"Kerala_Sahitya_Akademi_Award_for_Overall_Contributions#0.csv 1","Writer"
"List_of_Canadian_writers#6.csv 0","Writer"
"Tales_of_the_Shadowmen#5.csv 0","Writer"
"Commonwealth_Foundation_prizes#Commonwealth_Book_Prize#0.csv 2","Writer"
"List_of_best-selling_fiction_authors#0.csv 0","Writer"
"Kono_Mystery_ga_Sugoi!#40.csv 1","Writer"
"Orson_Welles_theatre_credits#8.csv 2","Writer"
"List_of_Russian-language_playwrights#9.csv 1","Writer"
"Laurence_Olivier_Award_for_Most_Promising_Playwright#0.csv 1","Writer"
"List_of_works_with_the_subtitle_%22Virtue_Rewarded%22#0.csv 0","Writer"
"O._Henry_Award#0.csv 1","Writer"
"Kono_Mystery_ga_Sugoi!#27.csv 1","Writer"
"List_of_lakes_of_Canada#Newfoundland_and_Labrador#5.csv 0","Lake"
"List_of_lakes_of_Finland#0.csv 1","Lake"
"List_of_lakes_of_Georgia_(country)#0.csv 0","Lake"
"List_of_lakes_of_Canada#9.csv 0","Lake"
"List_of_lakes_of_Australia#2.csv 1","Lake"
"List_of_lakes_by_depth#3.csv 1","Lake"
"List_of_lakes_of_Canada#Newfoundland_and_Labrador#8.csv 0","Lake"
"List_of_lakes_of_Western_Australia,_D%E2%80%93K#6.csv 0","Lake"
"List_of_lakes_of_New_Zealand#18.csv 0","Lake"
"List_of_lakes_of_New_Zealand#10.csv 0","Lake"
"List_of_lakes_of_Kazakhstan#0.csv 0","Lake"
"List_of_lakes_of_Canada#Newfoundland_and_Labrador#6.csv 0","Lake"
"List_of_lakes_of_Western_Australia,_Q%E2%80%93Z#3.csv 0","Lake"
"List_of_lakes_of_Australia#0.csv 1","Lake"
"List_of_saltwater_lakes_of_China#0.csv 0","Lake"
"List_of_lakes_of_Western_Australia,_D%E2%80%93K#2.csv 0","Lake"
"List_of_lakes_of_Canada#Newfoundland_and_Labrador#9.csv 0","Lake"
"List_of_lakes_of_Canada#7.csv 0","Lake"
"Central_Greece#1.csv 1","Lake"
"List_of_lakes_of_Belgium#0.csv 0","Lake"
"Maryland_lidar_availability#0.csv 0","AdministrativeRegion"
"2010_United_States_Census#1.csv 1","AdministrativeRegion"
"Administrative_divisions_of_Nazi_Germany#0.csv 0","AdministrativeRegion"
"Napier_County#0.csv 0","AdministrativeRegion"
"United_States_presidential_election_in_Washington_(state),_2004#0.csv 0","AdministrativeRegion"
"List_of_counties_in_Illinois#0.csv 0","AdministrativeRegion"
"2000_Big_League_World_Series#1.csv 0","AdministrativeRegion"
"Liberal_Party_of_Canada_candidates,_2008_Canadian_federal_election#Winnipeg_Centre#10.csv 0","AdministrativeRegion"
"2001_Little_League_Softball_World_Series_qualification#4.csv 1","AdministrativeRegion"
"Australian_constitutional_referendums,_1898%E2%80%931900#1.csv 0","AdministrativeRegion"
"Charlotte_metropolitan_area#Metropolitan_Statistical_Area#1.csv 0","AdministrativeRegion"
"Highways_in_Croatia#State_roads#1.csv 1","AdministrativeRegion"
"2012_United_States_Junior_Curling_Championships#102.csv 0","AdministrativeRegion"
"Restrictions_on_cell_phone_use_while_driving_in_the_United_States#0.csv 0","AdministrativeRegion"
"2009_Big_League_World_Series#2.csv 0","AdministrativeRegion"
"April_6%E2%80%939,_1998_tornado_outbreak#5.csv 2","AdministrativeRegion"
"Bait_Car_(TV_series)#0.csv 0","AdministrativeRegion"
"German_euro_coins#11.csv 2","AdministrativeRegion"
"County_administrative_boards_of_Sweden#0.csv 1","AdministrativeRegion"
"Florida_gubernatorial_election,_1994#4.csv 0","AdministrativeRegion"
"Malazan_Book_of_the_Fallen#Novels_of_the_Malazan_Empire#2.csv 0","Book"
"List_of_Star_Trek_novels#Gateways_.282001.29#0.csv 0","Book"
"List_of_alternative_Dungeons_%26_Dragons_classes#4th_edition#2.csv 0","Book"
"Battle_of_Thermopylae_in_popular_culture#2.csv 1","Book"
"List_of_Torchwood_novels_and_audio_books#0.csv 1","Book"
"New_Series_Adventures#Decide_Your_Destiny#3.csv 1","Book"
"J._T._Edson#0.csv 0","Book"
"Nyaung-u_Sawrahan#0.csv 0","Book"
"The_New_Jedi_Order#0.csv 1","Book"
"Tha_Myat#0.csv 1","Book"
"Dead_Sea_Scrolls#10.csv 0","Book"
"Uplift_(science_fiction)#0.csv 1","Book"
"Mark_Edward#0.csv 1","Book"
"Bond_girl#1.csv 0","Book"
"Transitive_dependency#0.csv 0","Book"
"Robert_E._Howard_bibliography#6.csv 0","Book"
"Bond_girl#List_of_Bond_girls#0.csv 0","Book"
"List_of_fiction_works_made_into_feature_films_(K%E2%80%93R)#5.csv 0","Book"
"CJK_Unified_Ideographs#5.csv 2","Book"
"Harry_Bosch#0.csv 1","Book"
"Calendar_of_saints_(Anglican_Church_of_Canada)#4.csv 1","Saint"
"List_of_saints_by_pope#0.csv 1","Saint"
"List_of_saints_by_pope#1.csv 1","Saint"
"List_of_saints_by_pope#2.csv 1","Saint"
"List_of_saints_by_pope#3.csv 1","Saint"
"List_of_saints_by_pope#4.csv 1","Saint"
"Calendar_of_saints_(Anglican_Church_of_Canada)#5.csv 1","Saint"
"Apostle_(Christian)#1.csv 0","Saint"
"Yoruba_religion#0.csv 0","Saint"
"Chronological_list_of_saints_and_blesseds_in_the_16th_century#0.csv 0","Saint"
"Chronological_list_of_saints_in_the_2nd_century#0.csv 0","Saint"
"List_of_saints#A#0.csv 0","Saint"
"List_of_saints#0.csv 0","Saint"
"List_of_people_beatified_by_Pope_Francis#0.csv 1","Saint"
"List_of_Church_Fathers#1.csv 0","Saint"
"List_of_Church_Fathers#0.csv 0","Saint"
"Chronological_list_of_saints_in_the_1st_century#0.csv 0","Saint"
"Chronological_list_of_saints_in_the_2nd_century#0.csv 0","Saint"
"Chronological_list_of_saints_in_the_9th_century#0.csv 0","Saint"
"List_of_saints_canonized_by_Pope_Pius_XI#0.csv 1","Saint"
"List_of_state_leaders_in_151_BC#9.csv 1","Monarch"
"List_of_state_leaders_in_229_BC#22.csv 1","Monarch"
"List_of_state_leaders_in_163_BC#10.csv 1","Monarch"
"List_of_state_leaders_in_151_BC#10.csv 1","Monarch"
"List_of_state_leaders_in_64_BC#10.csv 1","Monarch"
"List_of_monarchs_of_Tonga#0.csv 0","Monarch"
"List_of_state_leaders_in_510s_BC#10.csv 1","Monarch"
"List_of_state_leaders_in_174_BC#9.csv 1","Monarch"
"List_of_state_leaders_in_57_BC#10.csv 1","Monarch"
"History_of_Sumer#0.csv 0","Monarch"
"Shirvanshah#0.csv 1","Monarch"
"List_of_state_leaders_in_166_BC#8.csv 1","Monarch"
"List_of_Roman_emperors#1.csv 1","Monarch"
"List_of_state_leaders_in_201_BC#3.csv 1","Monarch"
"List_of_state_leaders_in_the_13th_century_BC#2.csv 1","Monarch"
"List_of_Jaffna_monarchs#4.csv 1","Monarch"
"List_of_state_leaders_in_500s_BC#12.csv 1","Monarch"
"List_of_state_leaders_in_474_BC#11.csv 1","Monarch"
"List_of_state_leaders_in_55_BC#10.csv 1","Monarch"
"List_of_state_leaders_in_161_BC#10.csv 1","Monarch"
"List_of_birds_of_Poland#54.csv 0","Bird"
"List_of_birds_of_Vieques#7.csv 0","Bird"
"List_of_birds_of_Wales#2.csv 0","Bird"
"List_of_Gruiformes_by_population#0.csv 0","Bird"
"List_of_birds_of_Wales#50.csv 0","Bird"
"List_of_birds_of_Poland#40.csv 0","Bird"
"List_of_birds_of_Vieques#23.csv 0","Bird"
"List_of_birds_of_Azibo_Reservoir_Protected_Landscape#3.csv 0","Bird"
"List_of_birds_of_Poland#15.csv 0","Bird"
"List_of_birds_of_Vieques#25.csv 0","Bird"
"List_of_birds_of_Azibo_Reservoir_Protected_Landscape#13.csv 0","Bird"
"List_of_birds_of_Vieques#2.csv 0","Bird"
"List_of_birds_of_Wales#41.csv 0","Bird"
"List_of_birds_of_Vieques#36.csv 0","Bird"
"List_of_birds_of_Azibo_Reservoir_Protected_Landscape#6.csv 0","Bird"
"List_of_birds_of_Santa_Cruz_County,_California#0.csv 0","Bird"
"List_of_birds_of_Wales#5.csv 0","Bird"
"List_of_birds_of_Wales#14.csv 0","Bird"
"List_of_birds_of_Poland#7.csv 0","Bird"
"Eagle#1.csv 1","Bird"
"Oxalic_acid#0.csv 0","Plant"
"List_of_mango_cultivars#0.csv 0","Plant"
"List_of_Italian_grape_varieties#0.csv 0","Plant"
"Baihe_Gujin_Wan#0.csv 0","Plant"
"List_of_sequenced_plastomes#1.csv 0","Plant"
"List_of_hyperaccumulators#0.csv 2","Plant"
"List_of_apple_cultivars#1.csv 0","Plant"
"Dickeya_dadantii#1.csv 0","Plant"
"List_of_Aiphanes_species#0.csv 0","Plant"
"Vitamin_C#2.csv 0","Plant"
"Vitamin_C#1.csv 0","Plant"
"Vitamin_C#3.csv 0","Plant"
"Hybrid_(biology)#Interspecific_hybrids#0.csv 0","Plant"
"Hybrid_(biology)#Theory_of_hybridism#0.csv 0","Plant"
"Ethanol_fuel#Sources#2.csv 0","Plant"
"Hybrid_(biology)#0.csv 0","Plant"
"List_of_Geum_species#10.csv 0","Plant"
"List_of_Capsicum_cultivars#0.csv 1","Plant"
"List_of_Capsicum_cultivars#1.csv 1","Plant"
"List_of_tomato_cultivars#0.csv 1","Plant"
"List_of_academic_journals_by_preprint_policy#0.csv 0","AcademicJournal"
"List_of_academic_journals_by_preprint_policy#1.csv 0","AcademicJournal"
"Physical_Review#0.csv 0","AcademicJournal"
"Ichthyology#History#0.csv 0","AcademicJournal"
"Igneous_petrology#0.csv 0","AcademicJournal"
"Mammalogy#0.csv 0","AcademicJournal"
"List_of_botany_journals#0.csv 0","AcademicJournal"
"List_of_botany_journals#1.csv 0","AcademicJournal"
"List_of_botany_journals#2.csv 0","AcademicJournal"
"List_of_botany_journals#3.csv 0","AcademicJournal"
"List_of_botany_journals#4.csv 0","AcademicJournal"
"Ichthyology#0.csv 0","AcademicJournal"
"Trends_(journals)#0.csv 0","AcademicJournal"
"Ichthyology#Notable_ichthyologists#0.csv 0","AcademicJournal"
"Trends_(journals)#Titles#0.csv 0","AcademicJournal"
"List_of_Cambridge_University_Press_journals#0.csv 1","AcademicJournal"
"List_of_accounting_journals#0.csv 0","AcademicJournal"
"List_of_ornithology_journals#0.csv 0","AcademicJournal"
"American_City_Business_Journals#0.csv 0","AcademicJournal"
"American_City_Business_Journals#Minneapolis.2FSt._Paul_Business_Journal#0.csv 0","AcademicJournal"
"%C3%81lvaro_Molina#0.csv 2","Company"
"Charlie_Kimball#5.csv 2","Company"
"Xinyuan_Nalati_Airport#0.csv 0","Company"
"Datong_Yungang_Airport#0.csv 0","Company"
"Lucas_Oil_200_(Dover)#2.csv 1","Company"
"Manja_Airport#0.csv 0","Company"
"Cluj_International_Airport#1.csv 0","Company"
"Wikipedia_talk:WikiProject_Transport_in_Scotland#0.csv 2","Company"
"Northern_Ireland_national_football_team#9.csv 0","Company"
"Arizona#Economy#5.csv 1","Company"
"List_of_companies_listed_on_the_TSX_Venture_Exchange#0.csv 0","Company"
"Quad_City_International_Airport#0.csv 0","Company"
"%C3%81nima_Estudios#8.csv 3","Company"
"Dehong_Mangshi_Airport#0.csv 0","Company"
"Pahang_F.C.#6.csv 1","Company"
"Tanga_Airport#0.csv 0","Company"
"Chase_Bank_Kenya_Limited#0.csv 1","Company"
"American_Ethanol_Presents_the_Drivin%27_for_Linemen_200#3.csv 1","Company"
"Mae_Sot_Airport#0.csv 0","Company"
"Gimhae_International_Airport#0.csv 0","Company"
"Long_and_short_scales#5.csv 0","Continent"
"List_of_FIFA_Club_World_Cup_winning_managers#4.csv 0","Continent"
"Securitas_(Swedish_security_company)#0.csv 0","Continent"
"Mongoloid#4.csv 0","Continent"
"1987_FIBA_Club_World_Cup#0.csv 0","Continent"
"Market_research#2.csv 1","Continent"
"Football_continental_championships#0.csv 0","Continent"
"Football_continental_championships#3.csv 0","Continent"
"1975_FIBA_Intercontinental_Cup#0.csv 0","Continent"
"Protestantism_by_country#5.csv 0","Continent"
"Hindu#0.csv 0","Continent"
"1978_FIBA_Intercontinental_Cup#0.csv 0","Continent"
"1980_FIBA_Intercontinental_Cup#0.csv 0","Continent"
"Catholic_Church_by_country#7.csv 0","Continent"
"Apple_Maps#0.csv 0","Continent"
"We_Rule_the_Night#2.csv 0","Continent"
"1966_FIBA_Intercontinental_Cup#0.csv 0","Continent"
"National_Olympic_Committee#0.csv 1","Continent"
"Extremes_on_Earth#Extreme_elevations_and_air_temperatures_per_continent#0.csv 0","Continent"
"Bsquare_corporation#0.csv 0","Continent"
"Radio_Data_System#0.csv 1","Genre"
"Radio_Data_System#0.csv 2","Genre"
"WONY#1.csv 0","Genre"
"Dapha_music#1.csv 0","Genre"
"Anna_Trebunskaya#5.csv 1","Genre"
"Anna_Trebunskaya#5.csv 1","Genre"
"Anna_Trebunskaya#4.csv 1","Genre"
"Anna_Trebunskaya#4.csv 1","Genre"
"Anna_Trebunskaya#3.csv 1","Genre"
"Anna_Trebunskaya#3.csv 1","Genre"
"Anna_Trebunskaya#2.csv 1","Genre"
"Anna_Trebunskaya#2.csv 1","Genre"
"Anna_Trebunskaya#1.csv 1","Genre"
"2005_Kisima_Music_Awards#0.csv 0","Genre"
"2006_Kisima_Music_Awards#0.csv 0","Genre"
"Mark_Ballas#14.csv 1","Genre"
"Radio_Data_System#CT#0.csv 1","Genre"
"Radio_Data_System#CT#0.csv 2","Genre"
"Candace_Cameron_Bure#0.csv 1","Genre"
"Karina_Smirnoff#9.csv 1","Genre"
"List_of_tallest_buildings_in_Europe#1.csv 0","Building"
"Birmingham,_Alabama#0.csv 0","Building"
"Listed_buildings_in_Ince_Blundell#1.csv 0","Building"
"Alpha_Phi_Omega#0.csv 1","Building"
"List_of_basilicas_in_France#14.csv 0","Building"
"Listed_buildings_in_Accrington#1.csv 0","Building"
"List_of_concert_halls#27.csv 1","Building"
"List_of_castles_in_England#Essex#19.csv 0","Building"
"List_of_the_oldest_buildings_in_the_world#0.csv 0","Building"
"Oldest_buildings_in_the_United_Kingdom#0.csv 0","Building"
"Listed_buildings_in_Sheffield#0.csv 0","Building"
"List_of_the_oldest_buildings_and_structures_in_Hong_Kong#2.csv 0","Building"
"List_of_tallest_buildings_in_Los_Angeles#0.csv 1","Building"
"List_of_tallest_buildings_in_Poland#0.csv 1","Building"
"List_of_Masonic_buildings_in_the_United_States#0.csv 1","Building"
"List_of_Masonic_buildings_in_the_United_States#1.csv 1","Building"
"List_of_Masonic_buildings_in_the_United_States#2.csv 1","Building"
"List_of_tallest_buildings_by_U.S._state#0.csv 2","Building"
"List_of_historic_buildings_in_Shanghai#0.csv 0","Building"
"List_of_tallest_buildings_in_Hong_Kong#0.csv 1","Building"
"Brent_South_(UK_Parliament_constituency)#3.csv 1","PoliticalParty"
"East_Norfolk_(UK_Parliament_constituency)#12.csv 1","PoliticalParty"
"West_Sussex_County_Council_election,_2009#35.csv 1","PoliticalParty"
"Southend-on-Sea_Borough_Council_election,_2007#11.csv 1","PoliticalParty"
"Guildford_Borough_Council_election,_1979#12.csv 1","PoliticalParty"
"Essex_East_(electoral_district)#11.csv 1","PoliticalParty"
"Jalpaiguri_(Lok_Sabha_constituency)#3.csv 4","PoliticalParty"
"South_Somerset_(UK_Parliament_constituency)#3.csv 1","PoliticalParty"
"Results_of_the_Western_Australian_state_election,_1956_(Legislative_Assembly)#34.csv 1","PoliticalParty"
"California%27s_7th_congressional_district#55.csv 1","PoliticalParty"
"Dorise_Nielsen#0.csv 1","PoliticalParty"
"Carshalton_(UK_Parliament_constituency)#11.csv 1","PoliticalParty"
"Iraqi_governorate_elections,_2009#2.csv 1","PoliticalParty"
"Jerome_Kennedy#0.csv 1","PoliticalParty"
"Purbeck_District_Council_election,_2007#3.csv 1","PoliticalParty"
"Brome%E2%80%94Missisquoi#3.csv 1","PoliticalParty"
"List_of_political_parties_in_the_United_States#5.csv 0","PoliticalParty"
"List_of_political_parties_in_the_United_States#0.csv 0","PoliticalParty"
"Ipswich_Borough_Council_election,_2006#4.csv 1","PoliticalParty"
"Michael_Chong#2.csv 1","PoliticalParty"
"Dental,_alveolar_and_postalveolar_trills#Voiced_alveolar_trill#1.csv 0","Language"
"Voiceless_palatal_fricative#0.csv 0","Language"
"Demographics_of_Bihar#3.csv 0","Language"
"Dental,_alveolar_and_postalveolar_lateral_approximants#Velarized_alveolar_lateral_approximant#6.csv 0","Language"
"Mariupol#2.csv 0","Language"
"Cinema_of_India#0.csv 0","Language"
"Washington_(state)#3.csv 0","Language"
"Segl#1.csv 0","Language"
"Briceni#1.csv 0","Language"
"Ivatan_language#4.csv 0","Language"
"Languages_of_South_Asia#2.csv 0","Language"
"Mississauga#2.csv 0","Language"
"Texas#5.csv 0","Language"
"OGAE_Video_Contest#Participation#2.csv 1","Language"
"Meghalaya#0.csv 0","Language"
"List_of_official_languages#0.csv 0","Language"
"Soviet_ruble#0.csv 0","Language"
"Languages_of_the_United_States#1.csv 0","Language"
"1951_Census_of_India#0.csv 1","Language"
"North_Carolina#2.csv 0","Language"
"1948_International_Cross_Country_Championships#2.csv 1","Country"
"The_Wave_(Sneakbo_song)#1.csv 0","Country"
"2007_World_Junior_Curling_Championships#34.csv 0","Country"
"2009_European_Diving_Championships#2.csv 1","Country"
"High_jump#13.csv 1","Country"
"Small_Island_Developing_States#0.csv 0","Country"
"2013_European_Mixed_Curling_Championship#77.csv 0","Country"
"2009_Arab_Athletics_Championships#4.csv 1","Country"
"2007_European_Curling_Championships#49.csv 0","Country"
"List_of_countries_by_computer_exports#0.csv 1","Country"
"Summits_of_the_Americas#0.csv 3","Country"
"Copa_Centroamericana#0.csv 1","Country"
"Into_the_Labyrinth_(Dead_Can_Dance_album)#1.csv 0","Country"
"Balkans_Cup#2.csv 0","Country"
"Estonia_at_the_2010_European_Athletics_Championships#1.csv 0","Country"
"Lettre_%C3%A0_France#3.csv 0","Country"
"List_of_submissions_to_the_72nd_Academy_Awards_for_Best_Foreign_Language_Film#0.csv 0","Country"
"Curling_at_the_2009_Winter_Universiade#75.csv 0","Country"
"Miss_Universe_1989#1.csv 0","Country"
"World_Forum_for_Harmonization_of_Vehicle_Regulations#0.csv 1","Country"
"List_of_colleges_and_universities_in_Arkansas#0.csv 0","University"
"State_Colleges_and_Universities_Athletic_Association#9.csv 0","University"
"Catholic_University_Cardinals#5.csv 2","University"
"Phi_Eta_Sigma#8.csv 0","University"
"Regional_Universities_Network#0.csv 0","University"
"Cambridge,_Massachusetts#Government#5.csv 1","University"
"List_of_universities_in_the_Netherlands#0.csv 0","University"
"Transfer_admissions_in_the_United_States#0.csv 0","University"
"List_of_Deobandi_universities#0.csv 1","University"
"Terry_Liskevych#2.csv 0","University"
"The_3rd_Degree_(radio_series)#3.csv 2","University"
"List_of_institutions_of_higher_education_in_Jammu_and_Kashmir#1.csv 0","University"
"List_of_Baptist_colleges_and_universities_in_the_United_States#1.csv 0","University"
"Midwest_Conference#2.csv 0","University"
"2009_U-League#1.csv 1","University"
"Big_East_Conference_(1979%E2%80%932013)#6.csv 0","University"
"Shandong_University#0.csv 0","University"
"List_of_awards_and_honors_received_by_Lech_Wa%C5%82%C4%99sa#3.csv 0","University"
"List_of_universities_with_health_psychology_programs#8.csv 0","University"
"List_of_institutions_of_higher_education_in_Karnataka#0.csv 0","University"
"1984_Detroit_Grand_Prix#3.csv 1","SportsTeam"
"2000_Torneo_Descentralizado#2.csv 1","SportsTeam"
"2012%E2%80%9313_Handball-Bundesliga#1.csv 1","SportsTeam"
"2002%E2%80%9303_UEFA_Champions_League#4.csv 0","SportsTeam"
"Double_(association_football)#11.csv 0","SportsTeam"
"2009%E2%80%9310_Washington_Wizards_season#3.csv 2","SportsTeam"
"1912_VFL_season#4.csv 0","SportsTeam"
"2005%E2%80%9306_Football_League_Cup#2.csv 1","SportsTeam"
"1980%E2%80%9381_Football_League#0.csv 1","SportsTeam"
"1978%E2%80%9379_Greek_Cup#3.csv 0","SportsTeam"
"Chinese_Super_League#16.csv 1","SportsTeam"
"2010%E2%80%9311_Belgian_Pro_League#6.csv 0","SportsTeam"
"1935%E2%80%9336_Netherlands_Football_League_Championship#5.csv 1","SportsTeam"
"1961%E2%80%9362_FAI_Cup#0.csv 1","SportsTeam"
"1991%E2%80%9392_Eerste_Divisie#1.csv 1","SportsTeam"
"2014%E2%80%9315_Eurocup_Basketball_knockout_stage#2.csv 0","SportsTeam"
"Juan_Carlos_S%C3%A1nchez#0.csv 1","SportsTeam"
"1946_Calgary_Stampeders_season#0.csv 0","SportsTeam"
"2012%E2%80%9313_Croatian_First_Football_League#4.csv 0","SportsTeam"
"Jennifer_Lacy#0.csv 1","SportsTeam"
"Media_in_Cincinnati#2.csv 0","RadioStation"
"Media_of_Wales#0.csv 1","RadioStation"
"Go_Mix!_Radio#0.csv 0","RadioStation"
"WXHL-FM#0.csv 0","RadioStation"
"Swansea_SW_Wales_(DAB_Multiplex)#0.csv 0","RadioStation"
"WRVM#0.csv 0","RadioStation"
"Radio_Corporation_of_the_Philippines#0.csv 1","RadioStation"
"List_of_radio_stations_in_Virginia#0.csv 0","RadioStation"
"Radio_74#0.csv 0","RadioStation"
"Fernsehturm_Berlin#0.csv 2","RadioStation"
"Wenvoe_transmitting_station#14.csv 2","RadioStation"
"Family_Radio#0.csv 2","RadioStation"
"Cleveland,_Tennessee#Cleveland_Apple_Festival#3.csv 0","RadioStation"
"Oregon_Public_Broadcasting#2.csv 0","RadioStation"
"List_of_Sirius_XM_Radio_channels#9.csv 0","RadioStation"
"Family_Life_Radio#10.csv 0","RadioStation"
"Tillsonburg#4.csv 1","RadioStation"
"Bradford_%26_Huddersfield_(DAB_Multiplex)#0.csv 0","RadioStation"
"Detroit_Lions_Radio_Network#0.csv 1","RadioStation"
"List_of_AM_radio_stations_in_the_United_States_by_call_sign_(initial_letters_WT%E2%80%93WZ)#2.csv 0","RadioStation"
"South_India#8.csv 1","Airport"
"List_of_airports_in_Australia#3.csv 3","Airport"
"List_of_the_busiest_airports_in_the_Nordic_countries#1.csv 2","Airport"
"List_of_airports_in_Angola#0.csv 4","Airport"
"List_of_the_busiest_airports_in_France#1.csv 1","Airport"
"Jeju_International_Airport#2.csv 1","Airport"
"John_Paul_II_International_Airport_Krak%C3%B3w%E2%80%93Balice#1.csv 1","Airport"
"No._679_Squadron_RAF#1.csv 2","Airport"
"No._1564_Flight_RAF#1.csv 2","Airport"
"Air_transportation_in_the_United_States#0.csv 0","Airport"
"Eagle_County_Regional_Airport#1.csv 1","Airport"
"List_of_the_busiest_airports_in_the_Nordic_countries#7.csv 2","Airport"
"List_of_the_busiest_airports_in_the_Nordic_countries#11.csv 2","Airport"
"Airports_of_Thailand_PLC#0.csv 1","Airport"
"Skytrax#8.csv 3","Airport"
"List_of_airports_in_Minnesota#0.csv 4","Airport"
"List_of_airports_in_North_Dakota#0.csv 4","Airport"
"List_of_busiest_airports_in_India#1.csv 1","Airport"
"List_of_the_busiest_airports_in_the_United_States#3.csv 1","Airport"
"List_of_airports_in_American_Samoa#0.csv 4","Airport"
"ECW_Pennsylvania_Championship#0.csv 1","Wrestler"
"SCW_World_Heavyweight_Championship#0.csv 0","Wrestler"
"Princesa_Sujei#0.csv 1","Wrestler"
"Princesa_Sujei#0.csv 0","Wrestler"
"List_of_Pro_Wrestling_Illustrated_awards#Most_Inspirational_Wrestler_of_the_Year#0.csv 3","Wrestler"
"List_of_Pro_Wrestling_Illustrated_awards#Most_Inspirational_Wrestler_of_the_Year#0.csv 1","Wrestler"
"List_of_Wrestling_Observer_Newsletter_awards#13.csv 1","Wrestler"
