"29414811_6_8221428333921653560.tar.gz","VideoGame","http://dbpedia.org/ontology/VideoGame"
"60319454_0_3938426910282115527.tar.gz","Animal","http://dbpedia.org/ontology/Animal"
"99070098_0_2074872741302696997.tar.gz","Mountain","http://dbpedia.org/ontology/Mountain"
"21245481_0_8730460088443117515.tar.gz","Lake","http://dbpedia.org/ontology/Lake"
"18422942_0_3659164506677528063.tar.gz","Work","http://dbpedia.org/ontology/Work"
"13357355_0_5384862281417742530.tar.gz","FictionalCharacter","http://dbpedia.org/ontology/FictionalCharacter"
"28079336_1_3124145965038277571.tar.gz","Company","http://dbpedia.org/ontology/Company"
"16949304_0_2573050770332101882.tar.gz","Hospital","http://dbpedia.org/ontology/Hospital"
"56224555_0_3713922722778385817.tar.gz","Company","http://dbpedia.org/ontology/Company"
"91959037_0_7907661684242014480.tar.gz","VideoGame","http://dbpedia.org/ontology/VideoGame"
"21362676_0_6854186738074119688.tar.gz","Film","http://dbpedia.org/ontology/Film"
"44206774_0_3810538885942465703.tar.gz","GolfPlayer","http://dbpedia.org/ontology/GolfPlayer"
"89511064_0_2199624509082573904.tar.gz","Country","http://dbpedia.org/ontology/Country"
"86747932_0_7532457067740920052.tar.gz","Airline","http://dbpedia.org/ontology/Airline"
"41194422_1_1172256090552737974.tar.gz","Country","http://dbpedia.org/ontology/Country"
"69381058_0_984708047398578866.tar.gz","Mountain","http://dbpedia.org/ontology/Mountain"
"48944826_0_2321751364268052533.tar.gz","VideoGame","http://dbpedia.org/ontology/VideoGame"
"93702496_0_39013305210829591.tar.gz","Company","http://dbpedia.org/ontology/Company"
"32460905_0_5195150472060854231.tar.gz","Hospital","http://dbpedia.org/ontology/Hospital"
"48456557_0_3760853481322708783.tar.gz","Animal","http://dbpedia.org/ontology/Animal"
"52572391_0_8684896999787304275.tar.gz","Company","http://dbpedia.org/ontology/Company"
"68779923_4_1832350971585698643.tar.gz","Country","http://dbpedia.org/ontology/Country"
"9475172_1_1023126399856690702.tar.gz","TelevisionShow","http://dbpedia.org/ontology/TelevisionShow"
"90196673_0_5458330029110291950.tar.gz","Animal","http://dbpedia.org/ontology/Animal"
"21801207_0_8144839668470123042.tar.gz","VideoGame","http://dbpedia.org/ontology/VideoGame"
"27466715_0_3913547177671701530.tar.gz","VideoGame","http://dbpedia.org/ontology/VideoGame"
"26270372_1_3774607938887520564.tar.gz","Monarch","http://dbpedia.org/ontology/Monarch"
"91474256_0_964747655387573523.tar.gz","City","http://dbpedia.org/ontology/City"
"88353875_0_4876234304797064286.tar.gz","Mountain","http://dbpedia.org/ontology/Mountain"
"78650283_0_5937576517849452289.tar.gz","Currency","http://dbpedia.org/ontology/Currency"
"50270082_0_444360818941411589.tar.gz","BaseballPlayer","http://dbpedia.org/ontology/BaseballPlayer"
"88523363_0_8180214313099580515.tar.gz","Plant","http://dbpedia.org/ontology/Plant"
"69881946_0_1105130426898457358.tar.gz","Film","http://dbpedia.org/ontology/Film"
"53822652_0_5767892317858575530.tar.gz","Film","http://dbpedia.org/ontology/Film"
"55004961_0_2904467548072189860.tar.gz","Country","http://dbpedia.org/ontology/Country"
"21585935_0_294037497010176843.tar.gz","Airport","http://dbpedia.org/ontology/Airport"
"10579449_0_1681126353774891032.tar.gz","Newspaper","http://dbpedia.org/ontology/Newspaper"
"1146722_1_7558140036342906956.tar.gz","Mountain","http://dbpedia.org/ontology/Mountain"
"68779923_1_3240042497463101224.tar.gz","Country","http://dbpedia.org/ontology/Country"
"80184932_0_4240003884724905487.tar.gz","Company","http://dbpedia.org/ontology/Company"
"90325533_0_6668263142989366843.tar.gz","Hospital","http://dbpedia.org/ontology/Hospital"
"98929678_0_3700213490979945526.tar.gz","Lake","http://dbpedia.org/ontology/Lake"
"29021592_3_2299138476894681059.tar.gz","Monarch","http://dbpedia.org/ontology/Monarch"
"75367212_2_2745466355267233390.tar.gz","VideoGame","http://dbpedia.org/ontology/VideoGame"
"22987653_0_7774852112768859306.tar.gz","Scientist","http://dbpedia.org/ontology/Scientist"
"76836443_2_249332777049648171.tar.gz","Scientist","http://dbpedia.org/ontology/Scientist"
"72017594_0_7055198579167316152.tar.gz","Museum","http://dbpedia.org/ontology/Museum"
"30645756_0_2413317245475669227.tar.gz","PoliticalParty","http://dbpedia.org/ontology/PoliticalParty"
"55027702_0_628532586316851176.tar.gz","Lake","http://dbpedia.org/ontology/Lake"
"61753761_9_4735181228515289890.tar.gz","Museum","http://dbpedia.org/ontology/Museum"
"36102169_0_7739454799295072814.tar.gz","VideoGame","http://dbpedia.org/ontology/VideoGame"
"46671561_0_6122315295162029872.tar.gz","VideoGame","http://dbpedia.org/ontology/VideoGame"
"43237185_1_3636357855502246981.tar.gz","Scientist","http://dbpedia.org/ontology/Scientist"
"61626303_0_266372209664087642.tar.gz","RadioStation","http://dbpedia.org/ontology/RadioStation"
"30166286_0_1837439231599898748.tar.gz","Scientist","http://dbpedia.org/ontology/Scientist"
"29886325_0_1448173912684571475.tar.gz","City","http://dbpedia.org/ontology/City"
"19073331_0_2742992342272078110.tar.gz","PoliticalParty","http://dbpedia.org/ontology/PoliticalParty"
"13395751_3_369722706637560735.tar.gz","Lake","http://dbpedia.org/ontology/Lake"
"45533669_1_7463037039059239824.tar.gz","RadioStation","http://dbpedia.org/ontology/RadioStation"
"80588006_0_6965325215443683359.tar.gz","Newspaper","http://dbpedia.org/ontology/Newspaper"
"52299421_0_4473286348258170200.tar.gz","Country","http://dbpedia.org/ontology/Country"
"5972322_0_3150366936082777235.tar.gz","Election","http://dbpedia.org/ontology/Election"
"28086084_0_3127660530989916727.tar.gz","Saint","http://dbpedia.org/ontology/Saint"
"58891288_0_1117541047012405958.tar.gz","Film","http://dbpedia.org/ontology/Film"
"78891639_0_3299957631631122948.tar.gz","City","http://dbpedia.org/ontology/City"
"24036779_0_5608105867560183058.tar.gz","Country","http://dbpedia.org/ontology/Country"
"42764224_0_515744189130384109.tar.gz","PoliticalParty","http://dbpedia.org/ontology/PoliticalParty"
"69537082_0_7789694313271016902.tar.gz","Country","http://dbpedia.org/ontology/Country"
"73242003_5_4847571983313033360.tar.gz","VideoGame","http://dbpedia.org/ontology/VideoGame"
"84575189_0_6365692015941409487.tar.gz","AcademicJournal","http://dbpedia.org/ontology/AcademicJournal"
"46646666_0_5802598112171303204.tar.gz","RadioStation","http://dbpedia.org/ontology/RadioStation"
"3389822_6_374624044314151266.tar.gz","Mountain","http://dbpedia.org/ontology/Mountain"
"11599512_1_280388135214354946.tar.gz","Country","http://dbpedia.org/ontology/Country"
"28993628_1_6072768612274729703.tar.gz","Mountain","http://dbpedia.org/ontology/Mountain"
"84675086_0_6386416780680710863.tar.gz","Bird","http://dbpedia.org/ontology/Bird"
"15700884_0_8204220284166767221.tar.gz","Company","http://dbpedia.org/ontology/Company"
"93078729_0_1451251196788678526.tar.gz","Lake","http://dbpedia.org/ontology/Lake"
"12746760_0_6703465836620308483.tar.gz","PoliticalParty","http://dbpedia.org/ontology/PoliticalParty"
"7929299_0_3253718003116029649.tar.gz","Airport","http://dbpedia.org/ontology/Airport"
"33167985_0_5220049369716352813.tar.gz","Mammal","http://dbpedia.org/ontology/Mammal"
"97941125_0_8220652154649529701.tar.gz","Currency","http://dbpedia.org/ontology/Currency"
"8468806_0_4382447409703007384.tar.gz","Lake","http://dbpedia.org/ontology/Lake"
"49772588_0_6549847739640234347.tar.gz","Country","http://dbpedia.org/ontology/Country"
"14067031_0_559833072073397908.tar.gz","Country","http://dbpedia.org/ontology/Country"
"48805028_0_8933391169600128370.tar.gz","Bird","http://dbpedia.org/ontology/Bird"
"41336118_0_4331895026409635103.tar.gz","Company","http://dbpedia.org/ontology/Company"
"68779923_0_3859283110041832023.tar.gz","Country","http://dbpedia.org/ontology/Country"
