"54773498_0_4341462266113591159 1","City","MilitaryConflict","Organisation","PeriodicalLiterature","AdministrativeRegion","Station","Olympics","Stadium","SportsEvent","Town","WrittenWork","Infrastructure","Company","HockeyTeam","Royalty","Country","Building","Work","BritishRoyalty","Language","PopulatedPlace","University","EducationalInstitution","SportsTeam","ArchitecturalStructure","Person","Place","Newspaper","Road","TelevisionShow","SoccerClub","Agent","Settlement","Event","RouteOfTransportation"
"54773498_0_4341462266113591159 2","Legislature","City","Company","MilitaryConflict","WrittenWork","GovernmentAgency","PopulatedPlace","Organisation","Work","Magazine","Agent","MilitaryUnit","PeriodicalLiterature","AdministrativeRegion","Place","Country","Settlement","Event"
"8468806_0_4382447409703007384 1","Mountain","MilitaryConflict","City","Lake","AdministrativeRegion","MeanOfTransportation","Infrastructure","BodyOfWater","Island","Town","PopulatedPlace","ArchitecturalStructure","Airport","Place","River","Bridge","Stream","NaturalPlace","Ship","Settlement","Event","RouteOfTransportation"
"49801939_0_6964113429298874283 2","Infrastructure","ArchitecturalStructure","NaturalPlace","Place","MountainRange","Road","RouteOfTransportation"
"49801939_0_6964113429298874283 0","Mountain","Work","ProtectedArea","Athlete","CelestialBody","Agent","WorldHeritageSite","Planet","Person","Scientist","Place","NaturalPlace","Film"
"10579449_0_1681126353774891032 1","Non-ProfitOrganisation","Website","SportsLeague","WrittenWork","Judge","Organisation","Work","TelevisionStation","Agent","PeriodicalLiterature","Person","Broadcaster","Newspaper","BroadcastNetwork","IceHockeyLeague","Company","TelevisionShow"
"63450419_0_8012592961815711786 1","Album","Plant","Work","Eukaryote","MusicalWork","FloweringPlant","Species"
"62564020_0_3836030043284699244 0","City","VideoGame","Organisation","Eukaryote","FictionalCharacter","Book","Animal","Monarch","MeanOfTransportation","AnatomicalStructure","GolfPlayer","Website","Country","Band","Company","Aircraft","Bird","BroadcastNetwork","Insect","ComicsCharacter","MusicalArtist","HockeyTeam","Device","University","Legislature","EducationalInstitution","WrittenWork","Language","Artist","PopulatedPlace","Athlete","Work","SportsTeam","Disease","Person","Broadcaster","Amphibian","Mammal","Software","TelevisionShow","Crustacean","Fish","TelevisionStation","Agent","Scientist","Arachnid","Place","Settlement","Weapon","Species","Film"
"13357355_0_5384862281417742530 0","Building","Artist","Athlete","Writer","Agent","ArchitecturalStructure","Person","FictionalCharacter","Place","MusicalArtist","IceHockeyPlayer","Museum"
"90723763_0_874013697986950454 1","Town","City","Organisation","Writer","Eukaryote","Actor","AdultActor","FictionalCharacter","Stadium","SportsLeague","Infrastructure","Company","Band","HockeyTeam","Judge","University","Building","EducationalInstitution","Artist","PopulatedPlace","Colour","Work","SportsTeam","Plant","ArchitecturalStructure","Person","Airport","Place","Airline","MusicGenre","Volcano","Software","TelevisionShow","SoccerClub","TradeUnion","Agent","NaturalPlace","Settlement","Species","BaseballLeague"
"42764224_0_515744189130384109 0","Organisation","PoliticalParty","Agent"
"32460905_0_5195150472060854231 0","ArchitecturalStructure","Building","Hospital","Place"
"38732532_0_1420803645394505878 0","BritishRoyalty","Royalty","Work","Agent","Person","Scientist","Monarch","Film"
"22987653_0_7774852112768859306 1","Organisation","Philosopher","Book","MilitaryPerson","Library","MeanOfTransportation","PersonFunction","Infrastructure","Hospital","Building","EducationalInstitution","WrittenWork","University","Work","ArchitecturalStructure","Person","Place","Road","TelevisionShow","Rocket","Agent","Scientist","RouteOfTransportation"
"28423212_0_2742990779532526553 0","Writer","Work","SoccerClub","Organisation","Artist","SportsTeam","Agent","Band","Person","LegalCase","SupremeCourtOfTheUnitedStatesCase","Company","Film"
"7929299_0_3253718003116029649 1","Building","Infrastructure","Park","ArchitecturalStructure","Airport","Station","Place","RailwayLine","Road","RouteOfTransportation"
"36039980_4_4283009829602711082 1","Mountain","Infrastructure","Athlete","Agent","ArchitecturalStructure","Person","Place","NaturalPlace","RailwayLine","BaseballPlayer","RouteOfTransportation"
"36039980_4_4283009829602711082 3","Mountain","Work","Single","Place","NaturalPlace","MusicalWork","Software"
"92896255_0_4593968708343548527 0","FloweringPlant","Plant","Eukaryote","Species","Conifer"
"93702496_0_39013305210829591 1","Building","Politician","SoccerClub","BasketballTeam","PopulatedPlace","Organisation","SportsTeam","Agent","ArchitecturalStructure","Person","Place","Stadium","Automobile","Congressman","MeanOfTransportation","Settlement","Company"
"1438042986423_95_20150728002306-00125-ip-10-236-191-2_88435628_5 0","PoliticalParty","Organisation","SportsTeam","Agent","Person","OfficeHolder","AmericanFootballTeam"
"57938705_0_8737506792349461963 5","Organisation","Work","Company","Agent","Software"
"57938705_0_8737506792349461963 4","PopulatedPlace","Settlement","Place"
"57938705_0_8737506792349461963 1","Album","VideoGame","MilitaryConflict","Work","Sales","MusicalWork","Event","Film","Software"
"34899692_0_6530393048033763438 0","City","EducationalInstitution","Magazine","WrittenWork","PeriodicalLiterature","University","PopulatedPlace","Organisation","Work","AdministrativeRegion","Agent","Event","Currency","Country","MilitaryConflict","Place","Island","MilitaryUnit","Settlement","Company"
"34899692_0_6530393048033763438 1","GovernmentAgency","Album","VideoGame","City","Animal","Mountain","Organisation","Writer","Eukaryote","Philosopher","AdministrativeRegion","Book","Stadium","Bird","PoliticalParty","Infrastructure","BroadcastNetwork","Company","AnatomicalStructure","Band","Country","Device","MusicalWork","Weapon","Building","School","EducationalInstitution","WrittenWork","Language","Artist","PopulatedPlace","Athlete","Work","SportsTeam","Disease","Drug","MilitaryUnit","ArchitecturalStructure","Person","Broadcaster","Place","OfficeHolder","Muscle","MountainRange","Road","Software","Settlement","TelevisionShow","SoccerClub","ChemicalCompound","TelevisionStation","Agent","Species","Currency","ChemicalSubstance","NaturalPlace","GridironFootballPlayer","ProgrammingLanguage","BaseballPlayer","RouteOfTransportation"
"76275868_0_4528346580716713695 0","Canal","City","MilitaryConflict","Organisation","Eukaryote","PeriodicalLiterature","AdministrativeRegion","Animal","WrittenWork","SportsLeague","PopulatedPlace","Company","Insect","Royalty","Island","BritishRoyalty","Language","Country","Work","MilitaryUnit","Person","Magazine","Place","EthnicGroup","Mammal","River","Species","BodyOfWater","Stream","Fish","Agent","Continent","NaturalPlace","Settlement","Event","BaseballLeague"
"55004961_0_2904467548072189860 0","City","Island","PopulatedPlace","Organisation","Agent","AdministrativeRegion","Place","Country","Settlement","Company"
"55004961_0_2904467548072189860 1","City","School","MilitaryConflict","Island","Airport","PopulatedPlace","Organisation","EducationalInstitution","AdministrativeRegion","Agent","ArchitecturalStructure","Country","Infrastructure","Place","University","Company","SportsEvent","Olympics","Settlement","Event"
"50245608_0_871275842592178099 4","Album","City","MilitaryConflict","SportsTeamMember","Writer","SoccerPlayer","AdministrativeRegion","Book","MilitaryPerson","MeanOfTransportation","PersonFunction","MusicalArtist","MusicalWork","Politician","WrittenWork","OrganisationMember","Artist","PopulatedPlace","Athlete","Work","AmericanFootballPlayer","Governor","Person","Place","OfficeHolder","MusicGenre","Musical","TelevisionShow","Agent","IceHockeyPlayer","Single","Comedian","SoccerManager","GridironFootballPlayer","Ship","Settlement","Mayor","Film","Event"
"46646666_0_5802598112171303204 2","City","Infrastructure","PopulatedPlace","Organisation","EducationalInstitution","Agent","Event","ArchitecturalStructure","MilitaryConflict","Place","WineRegion","Settlement","University","Road","RouteOfTransportation"
"50245608_0_871275842592178099 0","Album","City","VideoGame","MilitaryConflict","Museum","Automobile","Organisation","PeriodicalLiterature","FictionalCharacter","Book","SpaceMission","Saint","MeanOfTransportation","Holiday","Website","Play","Infrastructure","RecordLabel","Song","Company","Aircraft","Award","AnatomicalStructure","Band","HockeyTeam","MusicalArtist","Country","Building","MusicalWork","BaseballPlayer","TelevisionEpisode","ComicsCharacter","EducationalInstitution","ProtectedArea","WrittenWork","Artist","PopulatedPlace","University","Work","SportsTeam","Disease","ArchitecturalStructure","Person","Place","EthnicGroup","OfficeHolder","Activity","Newspaper","Musical","Road","Software","Sport","Athlete","TelevisionShow","Cleric","Agent","HistoricPlace","Single","Astronaut","Settlement","Event","Film","RouteOfTransportation"
"50245608_0_871275842592178099 3","Album","VideoGame","SportsTeamMember","Organisation","Writer","AdministrativeRegion","MilitaryPerson","PersonFunction","Band","MusicalArtist","MusicalWork","Politician","OrganisationMember","Artist","PopulatedPlace","Athlete","Work","AmericanFootballPlayer","Person","Broadcaster","GridironFootballPlayer","OfficeHolder","Senator","Musical","Software","TelevisionShow","TelevisionStation","Agent","Comedian","SoccerManager","Place","Film"
"93078729_0_1451251196788678526 2","City","Organisation","Philosopher","AdministrativeRegion","Stadium","Infrastructure","Band","BodyOfWater","Building","Town","PopulatedPlace","University","EducationalInstitution","ArchitecturalStructure","Person","Place","EthnicGroup","River","Road","Stream","Agent","NaturalPlace","Settlement","RouteOfTransportation"
"30645756_0_2413317245475669227 0","PoliticalParty","Organisation","Agent","Election","Year","Event"
"93078729_0_1451251196788678526 0","City","MilitaryConflict","SportsTeamMember","Organisation","Writer","Eukaryote","Lake","AdministrativeRegion","Animal","Bird","Plant","Park","BodyOfWater","MusicalArtist","Country","Town","EducationalInstitution","OrganisationMember","Artist","PopulatedPlace","University","Work","ArchitecturalStructure","Person","Amphibian","River","TelevisionShow","Stream","Agent","Continent","NaturalPlace","Place","Settlement","Species","Event"
"78005071_0_8643954006825971723 0","PoliticalParty","Organisation","Agent","Event","Election","Company"
"63389809_0_8179819543692215824 0","Album","Town","VideoGame","Animal","City","Organisation","Eukaryote","FormulaOneRacer","Philosopher","AdultActor","SpaceMission","Stadium","SportsEvent","Monarch","Actor","BritishRoyalty","Website","Play","Infrastructure","Band","Food","Company","Insect","Award","BroadcastNetwork","Game","BodyOfWater","MusicalArtist","Device","MusicalWork","University","Building","EducationalInstitution","WrittenWork","Artist","PublicTransitSystem","PopulatedPlace","Weapon","Work","Plant","MilitaryUnit","ArchitecturalStructure","Person","Broadcaster","Place","Airline","OfficeHolder","Activity","MusicGenre","River","Road","Software","Reptile","Athlete","TelevisionShow","Stream","MusicFestival","Fish","TelevisionStation","Agent","Species","Royalty","Beverage","NaturalPlace","MixedMartialArtsEvent","Settlement","Event","Film","RouteOfTransportation"
"3962429_0_3452614694863053249 1","Building","Organisation","Hotel","Agent","ArchitecturalStructure","Place","Company"
"75154185_0_1607627349983289012 5","BasketballPlayer","Politician","BritishRoyalty","OrganisationMember","Artist","Athlete","Writer","Agent","Mayor","Person","Royalty","Governor","OfficeHolder","PrimeMinister","SportsTeamMember","MartialArtist","SoccerPlayer","PersonFunction","MusicalArtist"
"75154185_0_1607627349983289012 2","City","MilitaryConflict","WrittenWork","Island","Country","Organisation","Work","Magazine","Agent","MilitaryUnit","PeriodicalLiterature","AdministrativeRegion","Place","PopulatedPlace","Settlement","Company","Event"
