"61069974_0_1894536874590565102 1","Currency"
"25933880_0_4058554985574416690 0","Wrestler"
"51130304_0_3035822254995425429 0","Monarch"
"39173938_0_7916056990138658530 1","Film"
"39173938_0_7916056990138658530 3","Person"
"70883081_0_5357790421435123524 0","PoliticalParty"
"74491133_0_7177831100884797849 1","City"
"74491133_0_7177831100884797849 0","Country"
"66329615_0_3585856495110277641 3","Company"
"66329615_0_3585856495110277641 1","VideoGame"
"64092785_0_4696367782987533337 0","Company"
"63389809_0_8179819543692215824 0","Company"
"68779923_5_2067037721454758189 4","GovernmentType"
"68779923_5_2067037721454758189 3","City"
"68779923_5_2067037721454758189 0","Country"
"68779923_5_2067037721454758189 5","Language"
"29857217_0_961038783966485949 0","Newspaper"
"66009064_0_9148652238372261251 2","SportsTeam"
"66009064_0_9148652238372261251 0","BaseballPlayer"
"29414811_6_8221428333921653560 2","Genre"
"29414811_6_8221428333921653560 4","Company"
"29414811_6_8221428333921653560 1","VideoGame"
"60319454_0_3938426910282115527 0","Animal"
"99070098_0_2074872741302696997 1","Mountain"
"21245481_0_8730460088443117515 0","AdministrativeRegion"
"21245481_0_8730460088443117515 1","Lake"
"18422942_0_3659164506677528063 1","Singer"
"18422942_0_3659164506677528063 0","Song"
"18422942_0_3659164506677528063 2","MusicGenre"
"13357355_0_5384862281417742530 0","FictionalCharacter"
"28079336_1_3124145965038277571 1","Company"
"28079336_1_3124145965038277571 2","Country"
"16949304_0_2573050770332101882 0","Hospital"
"56224555_0_3713922722778385817 2","Country"
"56224555_0_3713922722778385817 1","Company"
"91959037_0_7907661684242014480 1","VideoGame"
"21362676_0_6854186738074119688 3","Person"
"21362676_0_6854186738074119688 1","Film"
"44206774_0_3810538885942465703 1","GolfPlayer"
"89511064_0_2199624509082573904 0","Continent"
"89511064_0_2199624509082573904 2","Country"
"89511064_0_2199624509082573904 3","City"
"86747932_0_7532457067740920052 1","Airline"
"41194422_1_1172256090552737974 1","Country"
"69381058_0_984708047398578866 2","Country"
"69381058_0_984708047398578866 0","Mountain"
"69381058_0_984708047398578866 3","Continent"
"48944826_0_2321751364268052533 2","VideoGame"
"48944826_0_2321751364268052533 3","Genre"
"93702496_0_39013305210829591 1","Company"
"93702496_0_39013305210829591 3","Person"
"32460905_0_5195150472060854231 0","Hospital"
"48456557_0_3760853481322708783 0","Animal"
"52572391_0_8684896999787304275 0","Company"
"68779923_4_1832350971585698643 5","Language"
"68779923_4_1832350971585698643 4","GovernmentType"
"68779923_4_1832350971585698643 3","City"
"68779923_4_1832350971585698643 0","Country"
"9475172_1_1023126399856690702 1","TelevisionShow"
"90196673_0_5458330029110291950 0","Animal"
"21801207_0_8144839668470123042 6","Company"
"21801207_0_8144839668470123042 7","Company"
"21801207_0_8144839668470123042 8","Company"
"21801207_0_8144839668470123042 5","VideoGame"
"27466715_0_3913547177671701530 2","Company"
"27466715_0_3913547177671701530 3","Company"
"27466715_0_3913547177671701530 7","Genre"
"27466715_0_3913547177671701530 0","VideoGame"
"26270372_1_3774607938887520564 0","Monarch"
"91474256_0_964747655387573523 5","Mayor"
"91474256_0_964747655387573523 2","Country"
"91474256_0_964747655387573523 1","City"
"88353875_0_4876234304797064286 0","Mountain"
"88353875_0_4876234304797064286 3","MountainRange"
"78650283_0_5937576517849452289 1","Currency"
"78650283_0_5937576517849452289 0","Country"
"50270082_0_444360818941411589 1","BaseballPlayer"
"88523363_0_8180214313099580515 0","Plant"
"88523363_0_8180214313099580515 2","Eukaryote"
"69881946_0_1105130426898457358 1","Film"
"69881946_0_1105130426898457358 3","Person"
"53822652_0_5767892317858575530 3","Person"
"53822652_0_5767892317858575530 1","Film"
"55004961_0_2904467548072189860 0","Country"
"55004961_0_2904467548072189860 1","City"
"21585935_0_294037497010176843 1","Airport"
"21585935_0_294037497010176843 2","City"
"10579449_0_1681126353774891032 1","Newspaper"
"1146722_1_7558140036342906956 0","Mountain"
"68779923_1_3240042497463101224 4","GovernmentType"
"68779923_1_3240042497463101224 5","Language"
"68779923_1_3240042497463101224 0","Country"
"68779923_1_3240042497463101224 3","City"
"80184932_0_4240003884724905487 1","Company"
"90325533_0_6668263142989366843 0","Hospital"
"90325533_0_6668263142989366843 2","City"
"98929678_0_3700213490979945526 0","Lake"
"98929678_0_3700213490979945526 2","Country"
"98929678_0_3700213490979945526 1","AdministrativeRegion"
"29021592_3_2299138476894681059 0","Monarch"
"75367212_2_2745466355267233390 0","VideoGame"
"75367212_2_2745466355267233390 1","Company"
"75367212_2_2745466355267233390 2","Company"
"22987653_0_7774852112768859306 1","Scientist"
"76836443_2_249332777049648171 0","Scientist"
"72017594_0_7055198579167316152 0","Museum"
"30645756_0_2413317245475669227 0","PoliticalParty"
"55027702_0_628532586316851176 0","Lake"
"61753761_9_4735181228515289890 2","City"
"61753761_9_4735181228515289890 1","Museum"
"36102169_0_7739454799295072814 1","Company"
"36102169_0_7739454799295072814 2","VideoGame"
"46671561_0_6122315295162029872 0","VideoGame"
"46671561_0_6122315295162029872 1","Genre"
"43237185_1_3636357855502246981 3","Scientist"
"43237185_1_3636357855502246981 2","EducationalInstitution"
"43237185_1_3636357855502246981 0","Scientist"
"61626303_0_266372209664087642 1","RadioStation"
"30166286_0_1837439231599898748 2","Scientist"
"30166286_0_1837439231599898748 0","NobelPrize"
"29886325_0_1448173912684571475 5","Mayor"
"29886325_0_1448173912684571475 2","Country"
"29886325_0_1448173912684571475 1","City"
"19073331_0_2742992342272078110 0","PoliticalParty"
"13395751_3_369722706637560735 0","Lake"
"45533669_1_7463037039059239824 2","PopulatedPlace"
"45533669_1_7463037039059239824 0","RadioStation"
"45533669_1_7463037039059239824 1","RadioStation"
"80588006_0_6965325215443683359 1","Newspaper"
"52299421_0_4473286348258170200 1","Country"
"5972322_0_3150366936082777235 0","PoliticalParty"
"28086084_0_3127660530989916727 0","Saint"
"58891288_0_1117541047012405958 1","Film"
"58891288_0_1117541047012405958 3","Person"
"78891639_0_3299957631631122948 2","Country"
"78891639_0_3299957631631122948 5","Mayor"
"78891639_0_3299957631631122948 1","City"
"24036779_0_5608105867560183058 5","GovernmentType"
"24036779_0_5608105867560183058 0","Country"
"42764224_0_515744189130384109 0","PoliticalParty"
"69537082_0_7789694313271016902 1","Country"
"73242003_5_4847571983313033360 3","Company"
"73242003_5_4847571983313033360 1","VideoGame"
"84575189_0_6365692015941409487 2","AcademicJournal"
"46646666_0_5802598112171303204 0","RadioStation"
"46646666_0_5802598112171303204 2","City"
"3389822_6_374624044314151266 1","Mountain"
"11599512_1_280388135214354946 2","Continent"
"11599512_1_280388135214354946 1","Country"
"11599512_1_280388135214354946 3","City"
"28993628_1_6072768612274729703 1","Mountain"
"28993628_1_6072768612274729703 3","AdministrativeRegion"
"84675086_0_6386416780680710863 0","Bird"
"15700884_0_8204220284166767221 0","Company"
"93078729_0_1451251196788678526 2","Place"
"93078729_0_1451251196788678526 0","Lake"
"12746760_0_6703465836620308483 0","PoliticalParty"
"7929299_0_3253718003116029649 1","Airport"
"7929299_0_3253718003116029649 2","City"
"33167985_0_5220049369716352813 3","Mammal"
"33167985_0_5220049369716352813 0","Mammal"
"97941125_0_8220652154649529701 1","Currency"
"97941125_0_8220652154649529701 0","Country"
"8468806_0_4382447409703007384 1","Lake"
"8468806_0_4382447409703007384 2","Country"
"49772588_0_6549847739640234347 5","Diocese"
"49772588_0_6549847739640234347 4","Country"
"14067031_0_559833072073397908 1","Language"
"14067031_0_559833072073397908 7","Currency"
"14067031_0_559833072073397908 0","Country"
"14067031_0_559833072073397908 5","City"
"48805028_0_8933391169600128370 0","Bird"
"41336118_0_4331895026409635103 0","Company"
"68779923_0_3859283110041832023 5","Language"
"68779923_0_3859283110041832023 4","GovernmentType"
"68779923_0_3859283110041832023 0","Country"
"68779923_0_3859283110041832023 3","City"
